SMILES,MIC
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(F)C=C(F)C(F)=C5)NC1=O,22.23
O=C(N1)/C(SC1=O)=C\C2=CN(CC3=CN(C4=C(C=C(C=C4Br)Br)Br)N=N3)C5=CC=CC=C25,31.68
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC([N+]([O-])=O)=C5)NC1=O,21.88
NC1=NC(OCC2=CN(C3=NNC4=NC(C(F)(F)F)=CC=C43)N=N2)=CC(C(F)(F)F)=N1,15.6
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC)=CC(C(F)(F)F)=N1,250.0
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)COC(CC)=O)=CC(C(F)(F)F)=N1,15.6
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC=C)=CC(C(F)(F)F)=N1,250.0
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC#C)=CC(C(F)(F)F)=N1,250.0
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCCCCCCC)=CC(C(F)(F)F)=N1,250.0
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCCCCCC)=CC(C(F)(F)F)=N1,7.8
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)F)F)F)F)=CC(C(F)(F)F)=N1,250.0
