,Smile格式,化合物结构,阳性菌 MIC (μg/mL),,,,,阴性菌 MIC (μg/mL),,,,,细胞毒性 IC50,,,,溶血 HC10   ,EC50,CC50,期刊名、卷、页码,其他数据如：MBC,文献原始数据截图,备注,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)Cl)=C3)=NC6=C(C2=O)C=CC=C6,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C)=C5)=C3)=NC6=C(C2=O)C=CC=C6,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6C,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(C(O)=O)=C5)=C3)=NC6=C(C2=O)C=CC=C6,,4,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)OC)=C3)=NC6=C(C2=O)C=CC=C6,,4,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C=C5)C(F)(F)F)=C3)=NC6=C(C2=O)C=CC=C6,,4,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,ClC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(F)=C5)=C3)=NC6=C(C2=O)C=CC=C6,,4,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(Br)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,,16,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC(Br)=CC=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(/C=C/C(N2C3=CC=CC(OCC4=CN(CC5=CC=C([N+]([O-])=O)C=C5)N=N4)=C3)=NC6=C(C=CC=C6)C2=O)C=C1,,2,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=C(C=C3)OC4=CN(N=N4)CC5=CC=C(C=C5)Br)=NC6=C(C2=O)C=CC=C6,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(Cl)C=C5)=NC6=C1C=CC=C6,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(N3N=NC(C4=CC=CC=C4)=C3)=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=C1C=CC=C6,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(N3N=NC(COC4=CC=C(C(C)(C)CC)C=C4)=C3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(N3N=NC(COC4=CC(C)=CC=C4C)=C3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,C=C1N(C2=CC(N(N=N3)C=C3COC4=CC=C(C(C)(C)CC)C=C4)=CC=C2)C(/C=C/C5=CC=C(C#N)C=C5)=NC6=CC=CC=C61,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
2057,,,S. aureus,,,,,,P. aeruginosa,,,,,,,,,,,"Dalton Transactions,2023,52,8737-8746",MBC(μg/mL),,,,,,,,,,,,
,,,200,,,,,,100,,,,低毒性,,,,>250,,,,S. aureus,,,,,,,,,,,,
,,,25,,,,,,100,,,,低毒性,,,,>250,,,,/,,,,,,,,,,,,
,,,0.78,,,,,,100,,,,低毒性,,,,>250,,,,200,,,,,,,,,,,,
,,,200,,,,,,100,,,,低毒性,,,,>250,,,,25,,,,,,,,,,,,
859,,,S.aureus,B. subtilis,S. epidermidis,,,E.Coli,,,,,IC50,,,,,,,Chemical Papers 76.12 (2022): 7607-7622.,,,,,,,,,,,,,Chemical Papers 76.12 (2022): 7607-7622.
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,"5a R1=H ，R2=H ，R3=H ,R4=H ",12.544,25.088,25.088,,,25.088,,,,,29.0304±0.7168,,,,,,,,,,,,,,,   ,,,,,
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,"5b R1=H ，R2=CH3 ，R3=H ,R4=H ",25.1199,25.1199,25.1199,,,25.1199,,,,,18.55008±0.347814,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,"5c R1=CH3 ，R2=H ，R3=H ,R4=H ",24.95281,24.95281,24.95281,,,24.95281,,,,,20.85608±0.558645,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,"5d R1=SCH3 ，R2=H ，R3=H ,R4=H ",25.079,25.079,25.079,,,25.079,,,,,14.9665±0.44495,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,"5e R1=C6H5 ，R2=H ，R3=H ,R4=H ",12.6005,25.201,25.201,,,25.201,,,,,19.987±0.6083,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],"5f R1=C5H4N ，R2=H ，R3=H ,R4= H",12.62921,24.82293,24.82293,,,24.82293,,,,,13.0647±0.348392,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,"5g R1=H ，R2=H ，R3=CH3 ,R4=H ",12.66262,24.95281,24.95281,,,24.95281,,,,,21.97337±0.409673,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4.C,"5h R1=H ，R2=CH3 ，R3=CH3 ,R4=H ",12.41519,25.23087,25.23087,,,25.23087,,,,,19.62401±0.720882,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,"5i R1=CH3 ，R2=H ，R3=CH3 ,R4=H ",25.1199,25.1199,25.1199,,,25.1199,,,,,16.61778±0.541044,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,"5j R1=SCH3 ，R2=H ，R3=CH3 ,R4=H ",25.1118,25.1118,25.1118,,,25.1118,,,,,13.39296±0.292971,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,"5k R1=C6H5 ，R2=H ，R3=CH3 ,R4=H ",25.11768,25.11768,25.11768,,,25.11768,,,,,15.69855±0.403677,,,,,,,,,,,,,,,,,,,,
,O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],"5l R1=C5H4N ，R2=H ，R3=CH3 ,R4=H ",12.58656,25.17312,25.17312,,,25.17312,,,,,10.33896±0.359616,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,"5m R1=H ，R2=H ，R3=H ,R4=NO2 ",12.5054,25.0108,25.0108,,,25.0108,,,,,14.5224±0.4034,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,"5n R1=H ，R2=CH3 ，R3=H ,R4=NO2 ",12.51234,25.02468,25.02468,,,25.02468,,,,,12.5134±0.690336,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,"5o R1=CH3 ，R2=H ，R3=H ,R4=NO2 ",25.0458,25.0458,12.5229,,,12.5229,,,,,14.19262±0.584402,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,"5p R1=SCH3 ，R2=H ，R3=H ,R4=NO2 ",13.0355,25.172,25.172,,,25.172,,,,,6.7425±0.13485,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,"5q R1=C6H5 ，R2=H ，R3=H ,R4=NO2 ",12.467,24.934,24.934,,,24.934,,,,,12.9465±0.2877,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],"5r R1=C5H4N ，R2=H ，R3=H ,R4=NO2 ",6.24637,24.98548,12.49274,,,12.49274,,,,,8.64882±0.384692,,,,,,,,,,,,,,,,,,,,
1181,,,S.aureus,,,,,E.Coli,P.aeruginosa,,,, 无毒性,,,,,,,European Journal of Medicinal Chemistry 168 (2019) 263e282,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C([N+]([O-])=O)C=C4)N=N3)C(C=CC=C5)=C5S2)=C,"11b, R1=H,R2=4-NO2",50,,,,,50,100,,,,4.838±0.131,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=CC=C4F)N=N3)C(C=CC=C5)=C5S2)=C1,"11c, R1=H,R2=2-F",12.5,,,,,12.5,25,,,,9.244±0.05,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(O)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,"11d, R1=H,R2=4-OH",50,,,,,50,100,,,,13.2±0.09,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,"11e, R1=H,R2=4-CN",6.25,,,,,12.5,12.5,,,,60.38±0.12,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(OC)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,"11f, R1=H,R2=4-OMe",25,,,,,25,50,,,,20.84±0.06,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(F)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,"11g, R1=H,R2=4-F",12.5,,,,,12.5,12.5,,,,38.05±0.07,,,,,,,,,,,,,,,,,,,,
,FC(C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1)(F)F,"11h, R1=CF3,R2=4-CN",12.5,,,,,25,50,,,,16.14±0.17,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=NC=N5)=O)=C6)=C6S2)=C1,"14b, R1=H,R2=4-CN 苯甲基，X=N,Y=CH,Z=N",50,,,,,50,100,,,,24.01±0.13,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=CN=C5)=O)=C6)=C6S2)=C1,"14c, R1=H,R2=4-CN 苯甲基，X=CH,Y=N,Z=CH",12.5,,,,,25,25,,,,12.96±0.1,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=NC=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14d, R1=CF3,R2=4-CN 苯甲基，X=N,Y=CH,Z=CH",50,,,,,100,100,,,,8.452±0.055,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=NC=N1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14e, R1=CF3,R2=4-CN 苯甲基，X=N,Y=CH,Z=N",50,,,,,50,100,,,,21.13±0.07,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=CN=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14f, R1=CF3,R2=4-CN 苯甲基，X=CH,Y=N,Z=CH",50,,,,,50,100,,,,14.78±0.09,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C([N+]([O-])=O)C=C5)=O)=C6)=C6S2)=C1,"14g, R1=H,R2=4-CN 苯甲基，R3=NO2",25,,,,,50,50,,,,6.926±0.135,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C([H])C=C5)=O)=C6)=C6S2)=C1,"14h, R1=H,R2=4-CN 苯甲基，R3=H",12.5,,,,,25,25,,,,4.343±0.025,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C(F)C=C5)=O)=C6)=C6S2)=C1,"14i, R1=H,R2=4-CN 苯甲基，R3=F",6.25,,,,,12.5,12.5,,,,7.578±0.023,,,,,,,,,,,,,,,,,,,,
,[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=C(C)C=C5)=O)=C6)=C6S2)=C1,"14j, R1=H,R2=4-CN 苯甲基，R3=CH3",25,,,,,50,100,,,,4.561±0.096,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=C([N+]([O-])=O)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14k, R1=CF3,R2=4-CN 苯甲基，R3=NO2",25,,,,,50,50,,,,11.27±0.07,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=C([H])C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14l, R1=CF3,R2=4-CN 苯甲基，R3=H",50,,,,,50,50,,,,5.516±0.031,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=C(F)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14m, R1=CF3,R2=4-CN 苯甲基，R3=F",6.25,,,,,12.5,12.5,,,,6.466±0.06,,,,,,,,,,,,,,,,,,,,
,O=C(C1=CC=C(C)C=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,"14n, R1=CF3,R2=4-CN 苯甲基，R3=CH3",25,,,,,50,50,,,,15.68±0.04,,,,,,,,,,,,,,,,,,,,
869,,,S.aureus,E. faecalis,S. agalacticae,,,E.Coli,P.aeruginosa,,,,,,,,,,,Bioorganic & Medicinal Chemistry 25.20 (2017): 5380-5395.,,,,,,,,,,,,,Bioorganic & Medicinal Chemistry 25.20 (2017): 5380-5395.
,O=C(NCC[NH3+])C(N=N1)=CN1C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2,,16,32,16,,,16,32,,,,8,,,,,,,,,,,,,,,8,,,,,
,O=C(NCC[NH3+])C(N=N1)=CN1C2=CC=C(OCCCCCCC)C=C2,,4,-,8,,,-,16,,,,3.5,,,,,,,,,,,,,,,3.5,,,,,
,O=C(NCC[NH3+])C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1,,-,8,2,,,-,16,,,,2.9,,,,,,,,,,,,,,,2.9,,,,,
,O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1,,8,16,8,,,16,16,,,,31.3,,,,,,,,,,,,,,,31.3,,,,,
,O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC=C(OCCCCCCC)C=C2)N=N1,,4,16,8,,,8,8,,,,23.8,,,,,,,,,,,,,,,23.8,,,,,
,O=C(NCCNC(N)=[NH2+])C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1,,8,16,4,,,-,-,,,,16.2,,,,,,,,,,,,,,,16.2,,,,,
,C/C(C1=CN(CC2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],,4,8,4,,,8,8,,,,2.3,,,,,,,,,,,,,,,2.3,,,,,
,C/C(C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],,4,4,2,,,4,16,,,,2.6,,,,,,,,,,,,,,,2.6,,,,,
,C/C(C1=CN(C2=CC=C(OCCCCCCC)C=C2)N=N1)=N\NC(N)=[NH2+],,-,32,8,,,16,64,,,,2,,,,,,,,,,,,,,,2,,,,,
,C/C(C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1)=N\NC(N)=[NH2+],,-,64,0.5,,,-,,,,,1.9,,,,,,,,,,,,,,,1.9,,,,,
883,,,S.aureus, Micrococcus luteus, Bacillus cereus,,,E.Coli,Pseudomonas fluorescens, Flavobacterium devorans,,,DPPH IC₅₀,,,,,,,"Polycyclic Aromatic Compounds, 2022, 42(4): 1920-1941.",,,,,,,,,,,,,"Polycyclic Aromatic Compounds, 2022, 42(4): 1920-1941."
,,,128,128,256,,,256,256,256,,,50.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"5a, R₁ = H, R₂ = H, R₃ = H, R₄ = H",16,32,32,,,16,16,8,,,29.43,,,,,,,,,,,,,,,,,,,,
,,"5b, R₁ = Cl, R₂ = H, R₃ = H, R₄ = H",8,16,16,,,8,8,32,,,12.48,,,,,,,,,,,,,,,,,,,,
,,"5c, R₁ = H, R₂ = H, R₃ = Cl, R₄ = H",16,16,16,,,4,8,8,,,16.3,,,,,,,,,,,,,,,,,,,,
,,"5d, R₁ = Me, R₂ = H, R₃ = H, R₄ = H",8,16,32,,,4,128,16,,,40.41,,,,,,,,,,,,,,,,,,,,
,,"5e, R₁ = H, R₂ = H, R₃ = Me, R₄ = H",8,32,4,,,16,16,8,,,26.78,,,,,,,,,,,,,,,,,,,,
,,"5f, R₁ = Me, R₂ = H, R₃ = Me, R₄ = H",8,16,4,,,4,16,8,,,32.55,,,,,,,,,,,,,,,,,,,,
,,"5g, R₁ = H, R₂ = Me, R₃ = Cl, R₄ = H",8,32,4,,,4,4,4,,,15.19,,,,,,,,,,,,,,,,,,,,
,,"5h, R₁ = Cl, R₂ = H, R₃ = Cl, R₄ = Cl",16,16,8,,,4,4,4,,,19.2,,,,,,,,,,,,,,,,,,,,
,,,16,16,4,,,4,128,4,,,33.82,,,,,,,,,,,,,,,,,,,,
924,,,S.aureus,Bacillus subtilis,Staphylococcus epidermidis,,,,,,,,MCF-7,Hela,HEK-293,,,,,Journal of Heterocyclic Chemistry 57.4 (2020): 1655-1665.,,,,,,,,,,,,,Journal of Heterocyclic Chemistry 57.4 (2020): 1655-1665.
,FC(C=C(N1N=NC(COC2=CC=CC=C2)=C1)C=C3)=C3N4CCOCC4,,25±0.48,25±0.31,50±0.37,,,,,,,,30.0369±0.92748,34.04064±0.3717,,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,,25±0.18,25±0.28,50±0.33,,,,,,,,21.138285±0.742035,26.3403±0.641025,,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC(Cl)=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,,6.25±0.21,12.5±0.41,12.5±0.37,,,,,,,,20.38437±0.47376,26.04834±0.77832,31.14549±1.15056,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=C(Br)C=C2)=C1)C=C3)=C3N4CCOCC4,,25±0.34,25±0.61,25±0.26,,,,,,,,35.29008±0.78624,33.31584±0.87264,29.73456±0.78624,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC=C2F)=C1)C=C3)=C3N4CCOCC4,,12.5±0.37,3.12±0.22,6.25±0.34,,,,,,,,6.76668±0.49104,12.3318±0.79608,16.04436±0.6138,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=C(F)C=C2)=C1)C=C3)=C3N4CCOCC4,,3.12±0.85,1.56±0.72,3.12±0.65,,,,,,,,4.15896±0.37572,11.68824±0.61008,24.77148±0.63612,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC(C(F)(F)F)=C2)=C1)C=C3)=C3N4CCOCC4,,12.5±0.84,12.5±0.35,25±1.37,,,,,,,,11.86242±0.27008,15.96848±0.34604,17.64382±0.66676,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC([N+]([O-])=O)=C2)=C1)C=C3)=C3N4CCOCC4,,50±0.39,50±0.32,25±0.41,,,,,,,,27.19584±0.33117,20.00586±0.82194,25.65969±0.88578,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC3=C2C=CC=C3)=C1)C=C4)=C4N5CCOCC5,,50±1.25,,,,,,,,,,25.7146±0.33128,16.70944±0.33128,23.11688±0.56156,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CN2C(CSC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,,6.25±0.43,6.25±0.31,25±0.62,,,,,,,,14.291862±0.556881,15.949752±0.476112,19.048731±0.603642,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CN2CCS(C3=C2C=CC=C3)(=O)=O)=C1)C=C4)=C4N5CCOCC5,,1.56±0.51,3.12±0.24,50±1.07,,,,,,,,14.4656642±0.6128356,16.7112036±0.5122208,19.4964042±0.5167942,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CN2C(C=CC=C3)=C3SC4=C2C=CC=C4)=C1)C=C5)=C5N6CCOCC6,,12.5±0.23,6.25±0.41,25±0.56,,,,,,,,29.782844±0.620877,27.650685±0.731576,30.740631±0.750828,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3S2)=C1)C=C4)=C4N5CCOCC5,,50±1.27,25±1.03,50±0.98,,,,,,,,14.6662398±0.4628796,3.7432872±0.1610016,19.3352859±0.6238812,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC(C2=CC(C=CC=C3)=C3N2)=O)=C1)C=C4)=C4N5CCOCC5,,25±1.18,25±0.32,3.12±0.21,,,,,,,,12.387492±0.282204,28.55736±0.69498,24.34536±0.56862,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=CC3=C2N=CC=C3)=C1)C=C4)=C4N5CCOCC5,,50±1.27,25±0.44,25±0.49,,,,,,,,3.4198036±0.0891418,2.5486451±0.1782836,29.8341397±0.615888,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CN2C(COC3=C2C=CC(Br)=C3)=O)=C1)C=C4)=C4N5CCOCC5,,25±0.89,25±1.21,25±1.35,,,,,,,,14.8926494±0.6955091,18.3166942±0.9338304,21.7942397±0.6371447,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC=C(C(C)=CC(O3)=O)C3=C2)=C1)C=C4)=C4N5CCOCC5,,25±1.51,50±1.68,25±1.14,,,,,,,,1.3613808±0.1658092,1.2086618±0.2798576,25.3557174±0.5323348,,,,,,,,,,,,,,,,,,
