step,mean_reward,valid_rate,triazole_rate
5101,0.708551,1.000000,1.000000
5102,0.708972,0.992188,0.992188
5103,0.708742,1.000000,1.000000
5104,0.708532,1.000000,1.000000
5105,0.708995,0.976562,0.984375
5106,0.708866,0.984375,0.992188
5107,0.708363,0.984375,0.992188
5108,0.708887,0.984375,0.992188
5109,0.708937,0.992188,1.000000
5110,0.708946,0.984375,0.984375
5111,0.708283,0.984375,0.984375
5112,0.708946,0.976562,0.984375
5113,0.708351,0.992188,1.000000
5114,0.708919,0.984375,1.000000
5115,0.708620,0.976562,0.992188
5116,0.708889,0.976562,0.976562
5117,0.708906,1.000000,1.000000
5118,0.708945,0.976562,0.992188
5119,0.708953,0.968750,0.992188
5120,0.708912,0.960938,0.968750
5121,0.708985,0.968750,0.968750
5122,0.708406,0.984375,0.984375
5123,0.708464,0.984375,0.992188
5124,0.708887,1.000000,1.000000
5125,0.708332,0.992188,1.000000
5126,0.708890,0.992188,0.992188
5127,0.708935,0.984375,0.992188
5128,0.708699,0.992188,1.000000
5129,0.708938,0.976562,0.984375
5130,0.708927,1.000000,1.000000
5131,0.708377,0.992188,1.000000
5132,0.708792,1.000000,1.000000
5133,0.708695,0.992188,0.992188
5134,0.708505,0.984375,0.984375
5135,0.708932,0.992188,1.000000
5136,0.708945,1.000000,1.000000
5137,0.708992,0.976562,1.000000
5138,0.708883,1.000000,1.000000
5139,0.709015,1.000000,1.000000
5140,0.707773,0.992188,0.992188
5141,0.708853,0.976562,0.992188
5142,0.708023,0.992188,1.000000
5143,0.708856,0.992188,0.992188
5144,0.708830,0.992188,1.000000
5145,0.708780,0.976562,0.984375
5146,0.708794,0.984375,1.000000
5147,0.707619,0.984375,0.992188
5148,0.708987,0.984375,0.984375
5149,0.708281,0.968750,0.992188
5150,0.709009,0.984375,0.984375
5151,0.708924,0.992188,1.000000
5152,0.708320,0.992188,0.992188
5153,0.708420,0.984375,0.984375
5154,0.708852,0.984375,1.000000
5155,0.708944,0.984375,0.992188
5156,0.708160,0.968750,0.976562
5157,0.708835,0.984375,1.000000
5158,0.708998,1.000000,1.000000
5159,0.708803,0.984375,0.984375
5160,0.707934,0.976562,0.976562
5161,0.708947,0.992188,0.992188
5162,0.708920,1.000000,1.000000
5163,0.708987,1.000000,1.000000
5164,0.709005,0.976562,0.976562
5165,0.708987,1.000000,1.000000
5166,0.708990,1.000000,1.000000
5167,0.707877,1.000000,1.000000
5168,0.708864,0.984375,0.984375
5169,0.709034,0.992188,0.992188
5170,0.708983,0.992188,0.992188
5171,0.708825,1.000000,1.000000
5172,0.708896,0.984375,0.992188
5173,0.708948,0.976562,0.976562
5174,0.708883,0.992188,0.992188
5175,0.708988,0.992188,1.000000
5176,0.708484,0.992188,1.000000
5177,0.708962,0.976562,0.976562
5178,0.708952,0.992188,1.000000
5179,0.708144,0.984375,1.000000
5180,0.708837,0.984375,0.984375
5181,0.708501,0.992188,0.992188
5182,0.708831,0.992188,0.992188
5183,0.707228,0.984375,0.992188
5184,0.708331,0.984375,0.984375
5185,0.708921,0.984375,0.984375
5186,0.708943,0.968750,0.992188
5187,0.708797,0.976562,0.992188
5188,0.708902,1.000000,1.000000
5189,0.708606,0.984375,0.984375
5190,0.708831,0.960938,0.992188
5191,0.707895,0.945312,0.945312
5192,0.708577,0.976562,1.000000
5193,0.708820,0.992188,0.992188
5194,0.707671,0.984375,0.992188
5195,0.708932,1.000000,1.000000
5196,0.708516,0.984375,0.984375
5197,0.708763,0.976562,0.976562
5198,0.708273,0.992188,1.000000
5199,0.708913,1.000000,1.000000
5200,0.708855,1.000000,1.000000
5201,0.707671,0.992188,1.000000
5202,0.708909,1.000000,1.000000
5203,0.708384,0.992188,0.992188
5204,0.708945,0.992188,0.992188
5205,0.708104,0.984375,1.000000
5206,0.708850,1.000000,1.000000
5207,0.708914,1.000000,1.000000
5208,0.708728,0.976562,0.976562
5209,0.708989,0.984375,0.992188
5210,0.708978,1.000000,1.000000
5211,0.708911,1.000000,1.000000
5212,0.707931,0.984375,0.984375
5213,0.708948,0.984375,0.992188
5214,0.708843,0.968750,0.976562
5215,0.708366,1.000000,1.000000
5216,0.707935,0.992188,0.992188
5217,0.708967,0.968750,0.968750
5218,0.708912,1.000000,1.000000
5219,0.707776,0.992188,1.000000
5220,0.708242,0.992188,0.992188
5221,0.708933,0.992188,0.992188
5222,0.708508,0.984375,0.992188
5223,0.708958,0.976562,0.992188
5224,0.708925,0.984375,0.984375
5225,0.708734,1.000000,1.000000
5226,0.708355,1.000000,1.000000
5227,0.708854,0.984375,0.992188
5228,0.708994,1.000000,1.000000
5229,0.708919,0.984375,0.984375
5230,0.708991,0.976562,0.976562
5231,0.708431,1.000000,1.000000
5232,0.708593,0.992188,0.992188
5233,0.708757,0.992188,0.992188
5234,0.708990,0.992188,1.000000
5235,0.708806,0.992188,1.000000
5236,0.708740,0.984375,0.992188
5237,0.708993,0.992188,0.992188
5238,0.708802,1.000000,1.000000
5239,0.708827,0.992188,1.000000
5240,0.708839,0.960938,0.976562
5241,0.708503,0.976562,0.984375
5242,0.708939,0.992188,1.000000
5243,0.708826,0.992188,1.000000
5244,0.708928,0.992188,0.992188
5245,0.708883,0.976562,0.984375
5246,0.708814,0.992188,0.992188
5247,0.709003,0.984375,1.000000
5248,0.708225,1.000000,1.000000
5249,0.708975,0.984375,0.992188
5250,0.708144,0.976562,0.992188
5251,0.708416,0.976562,0.992188
5252,0.708300,0.976562,0.976562
5253,0.709006,0.984375,0.992188
5254,0.707949,0.984375,0.984375
5255,0.708996,0.984375,0.984375
5256,0.708306,0.960938,0.984375
5257,0.708260,0.960938,0.976562
5258,0.708982,1.000000,1.000000
5259,0.708773,1.000000,1.000000
5260,0.708324,0.984375,1.000000
5261,0.708950,0.968750,0.976562
5262,0.708921,0.984375,0.992188
5263,0.708657,0.976562,0.984375
5264,0.708864,0.968750,0.976562
5265,0.707836,0.992188,0.992188
5266,0.708933,0.976562,0.976562
5267,0.708936,0.992188,1.000000
5268,0.709000,0.976562,0.992188
5269,0.708974,0.976562,0.984375
5270,0.708803,0.976562,0.984375
5271,0.708976,0.984375,0.984375
5272,0.708279,0.992188,0.992188
5273,0.708033,0.992188,0.992188
5274,0.708408,1.000000,1.000000
5275,0.708995,0.984375,0.984375
5276,0.708948,0.984375,0.984375
5277,0.709001,0.984375,0.992188
5278,0.708903,1.000000,1.000000
5279,0.709008,0.984375,0.984375
5280,0.707920,0.992188,0.992188
5281,0.708972,0.984375,0.992188
5282,0.708840,0.992188,0.992188
5283,0.708440,0.976562,0.992188
5284,0.708230,0.984375,0.984375
5285,0.708428,1.000000,1.000000
5286,0.708930,0.992188,0.992188
5287,0.708892,0.976562,0.976562
5288,0.708254,1.000000,1.000000
5289,0.708751,0.984375,0.992188
5290,0.708906,0.968750,0.968750
5291,0.708784,1.000000,1.000000
5292,0.708921,0.992188,0.992188
5293,0.708340,0.976562,0.992188
5294,0.708134,0.976562,0.976562
5295,0.708408,0.984375,0.992188
5296,0.708346,0.992188,0.992188
5297,0.708890,0.992188,1.000000
5298,0.708646,0.992188,1.000000
5299,0.708528,1.000000,1.000000
5300,0.707893,0.976562,0.992188
5301,0.708831,0.984375,0.984375
5302,0.708053,0.992188,0.992188
5303,0.707811,0.992188,0.992188
5304,0.708927,1.000000,1.000000
5305,0.708831,0.992188,1.000000
5306,0.708970,0.992188,0.992188
5307,0.708723,0.992188,0.992188
5308,0.708889,1.000000,1.000000
5309,0.708816,0.984375,0.984375
5310,0.708990,0.984375,0.992188
5311,0.708834,0.992188,0.992188
5312,0.709027,0.992188,0.992188
5313,0.708416,1.000000,1.000000
5314,0.708513,0.992188,1.000000
5315,0.708303,0.992188,1.000000
5316,0.708787,0.992188,0.992188
5317,0.708974,1.000000,1.000000
5318,0.708768,0.992188,0.992188
5319,0.708991,0.976562,0.992188
5320,0.708915,0.992188,1.000000
5321,0.709011,1.000000,1.000000
5322,0.708788,0.992188,0.992188
5323,0.709010,0.968750,0.976562
5324,0.709005,0.992188,1.000000
5325,0.708456,0.992188,0.992188
5326,0.708945,0.992188,1.000000
5327,0.708178,0.984375,1.000000
5328,0.708908,0.976562,0.976562
5329,0.708887,0.984375,0.992188
5330,0.709015,0.992188,0.992188
5331,0.709021,0.976562,0.992188
5332,0.709018,0.984375,0.992188
5333,0.708903,0.968750,0.984375
5334,0.708663,0.984375,0.992188
5335,0.708840,0.976562,0.984375
5336,0.708860,0.976562,0.976562
5337,0.708985,0.992188,0.992188
5338,0.708040,0.984375,1.000000
5339,0.708435,1.000000,1.000000
5340,0.709006,1.000000,1.000000
5341,0.708961,0.953125,0.968750
5342,0.708988,0.984375,0.984375
5343,0.708663,0.984375,0.984375
5344,0.709014,0.992188,0.992188
5345,0.709002,0.992188,0.992188
5346,0.708951,0.976562,0.992188
5347,0.707894,0.968750,0.976562
5348,0.708978,0.984375,0.984375
5349,0.708857,0.984375,1.000000
5350,0.708996,0.992188,0.992188
5351,0.708709,0.984375,0.992188
5352,0.708986,0.976562,0.984375
5353,0.708684,1.000000,1.000000
5354,0.708700,0.984375,0.984375
5355,0.707587,0.984375,0.992188
5356,0.708084,0.976562,0.976562
5357,0.708995,1.000000,1.000000
5358,0.708029,0.976562,0.992188
5359,0.709017,0.984375,0.984375
5360,0.708866,0.992188,1.000000
5361,0.708837,1.000000,1.000000
5362,0.708989,1.000000,1.000000
5363,0.708912,0.984375,0.992188
5364,0.708870,1.000000,1.000000
5365,0.709021,0.984375,0.992188
5366,0.708856,0.976562,0.984375
5367,0.708965,0.992188,1.000000
5368,0.708913,1.000000,1.000000
5369,0.708906,0.992188,0.992188
5370,0.708934,0.992188,1.000000
5371,0.708795,0.984375,0.984375
5372,0.708350,0.984375,0.984375
5373,0.709007,0.992188,1.000000
5374,0.708993,1.000000,1.000000
5375,0.708713,0.976562,0.976562
5376,0.708922,0.984375,0.984375
5377,0.708926,0.984375,0.992188
5378,0.708692,1.000000,1.000000
5379,0.708933,0.984375,0.984375
5380,0.708851,0.992188,0.992188
5381,0.708952,0.992188,0.992188
5382,0.707977,0.984375,0.984375
5383,0.708449,0.984375,0.992188
5384,0.708952,1.000000,1.000000
5385,0.708902,0.984375,0.992188
5386,0.708992,0.984375,0.992188
5387,0.709005,0.992188,1.000000
5388,0.708411,0.984375,1.000000
5389,0.708307,0.992188,1.000000
5390,0.708883,1.000000,1.000000
5391,0.708996,0.992188,0.992188
5392,0.708381,0.992188,1.000000
5393,0.708855,1.000000,1.000000
5394,0.709003,0.992188,1.000000
5395,0.708878,1.000000,1.000000
5396,0.708750,0.984375,0.992188
5397,0.708981,0.976562,0.992188
5398,0.708934,0.992188,1.000000
5399,0.708732,0.968750,0.976562
5400,0.708843,0.976562,0.976562
5401,0.708685,0.984375,0.992188
5402,0.708927,1.000000,1.000000
5403,0.708444,0.984375,0.984375
5404,0.709002,0.976562,0.984375
5405,0.709001,0.984375,1.000000
5406,0.708861,1.000000,1.000000
5407,0.708687,0.984375,1.000000
5408,0.708936,1.000000,1.000000
5409,0.708838,0.984375,0.992188
5410,0.708888,0.992188,1.000000
5411,0.708865,0.976562,0.976562
5412,0.708765,0.976562,0.984375
5413,0.708685,1.000000,1.000000
5414,0.708937,1.000000,1.000000
5415,0.708932,0.984375,0.992188
5416,0.708981,0.992188,0.992188
5417,0.707833,1.000000,1.000000
5418,0.708824,0.992188,0.992188
5419,0.709008,0.992188,0.992188
5420,0.708192,0.992188,0.992188
5421,0.708927,0.984375,0.992188
5422,0.709028,0.976562,0.984375
5423,0.708510,0.976562,0.992188
5424,0.708904,1.000000,1.000000
5425,0.708277,1.000000,1.000000
5426,0.707283,0.992188,1.000000
5427,0.708454,0.984375,0.992188
5428,0.708702,0.992188,1.000000
5429,0.708965,0.984375,0.992188
5430,0.708499,0.976562,0.992188
5431,0.708926,0.984375,0.992188
5432,0.708747,0.960938,0.976562
5433,0.708925,0.992188,0.992188
5434,0.708334,0.984375,0.984375
5435,0.708903,1.000000,1.000000
5436,0.708773,0.968750,0.968750
5437,0.708760,0.976562,0.976562
5438,0.708835,0.960938,0.992188
5439,0.709001,0.992188,1.000000
5440,0.708958,1.000000,1.000000
5441,0.708982,0.984375,1.000000
5442,0.708883,1.000000,1.000000
5443,0.708955,0.976562,1.000000
5444,0.708848,0.976562,0.992188
5445,0.708998,0.984375,0.984375
5446,0.708888,0.992188,0.992188
5447,0.708688,0.984375,0.992188
5448,0.708611,0.984375,0.992188
5449,0.709008,0.992188,0.992188
5450,0.708772,0.976562,0.976562
5451,0.708851,0.992188,1.000000
5452,0.709000,0.976562,0.984375
5453,0.708869,0.992188,0.992188
5454,0.708216,0.992188,0.992188
5455,0.708869,0.984375,0.984375
5456,0.708773,1.000000,1.000000
5457,0.708945,0.984375,0.984375
5458,0.708841,0.968750,0.976562
5459,0.709007,0.992188,0.992188
5460,0.708579,0.992188,0.992188
5461,0.707327,0.976562,0.976562
5462,0.708944,0.992188,0.992188
5463,0.708994,1.000000,1.000000
5464,0.709007,0.968750,0.992188
5465,0.708818,0.984375,0.984375
5466,0.708916,0.992188,0.992188
5467,0.708773,0.992188,0.992188
5468,0.708864,1.000000,1.000000
5469,0.708749,0.960938,0.968750
5470,0.708853,0.984375,0.992188
5471,0.708995,0.984375,0.984375
5472,0.708080,0.984375,0.992188
5473,0.708994,1.000000,1.000000
5474,0.708851,1.000000,1.000000
5475,0.708989,0.984375,0.984375
5476,0.708856,0.984375,0.984375
5477,0.708874,0.984375,1.000000
5478,0.708942,0.984375,0.992188
5479,0.709038,0.976562,0.992188
5480,0.709030,0.992188,1.000000
5481,0.708958,1.000000,1.000000
5482,0.708847,0.992188,0.992188
5483,0.708553,0.976562,0.976562
5484,0.708789,0.976562,0.976562
5485,0.708932,0.976562,0.992188
5486,0.709015,0.984375,0.992188
5487,0.708932,0.992188,1.000000
5488,0.709051,0.992188,0.992188
5489,0.708954,0.992188,1.000000
5490,0.709027,0.976562,0.976562
5491,0.708919,0.968750,0.976562
5492,0.708849,0.992188,0.992188
5493,0.708445,0.976562,0.992188
5494,0.709036,0.984375,0.992188
5495,0.708221,0.984375,0.992188
5496,0.708811,0.992188,0.992188
5497,0.709030,0.976562,0.984375
5498,0.708770,0.984375,0.992188
5499,0.708838,0.984375,0.984375
5500,0.708975,0.992188,1.000000
5501,0.708860,0.992188,0.992188
5502,0.708999,0.992188,0.992188
5503,0.708442,1.000000,1.000000
5504,0.708715,0.976562,0.992188
5505,0.708966,0.992188,0.992188
5506,0.708503,0.992188,0.992188
5507,0.708924,0.984375,0.984375
5508,0.708958,0.984375,0.984375
5509,0.708999,0.984375,0.992188
5510,0.708431,1.000000,1.000000
5511,0.708441,0.992188,0.992188
5512,0.708578,0.992188,1.000000
5513,0.708963,0.976562,0.992188
5514,0.708957,0.984375,0.984375
5515,0.708950,0.992188,0.992188
5516,0.707754,0.992188,1.000000
5517,0.708900,0.976562,0.984375
5518,0.708940,0.984375,0.984375
5519,0.709007,0.992188,0.992188
5520,0.708918,0.984375,0.984375
5521,0.708955,0.984375,0.992188
5522,0.707975,0.984375,0.992188
5523,0.708872,0.992188,1.000000
5524,0.709017,0.976562,0.976562
5525,0.708391,0.992188,0.992188
5526,0.708929,0.960938,0.960938
5527,0.708974,0.968750,0.976562
5528,0.708833,0.984375,1.000000
5529,0.708962,1.000000,1.000000
5530,0.708698,0.984375,0.992188
5531,0.708742,0.984375,0.992188
5532,0.709002,0.992188,0.992188
5533,0.709024,0.960938,0.968750
5534,0.707754,0.992188,1.000000
5535,0.708003,0.976562,0.992188
5536,0.707166,0.992188,0.992188
5537,0.709038,1.000000,1.000000
5538,0.708808,1.000000,1.000000
5539,0.707875,0.992188,0.992188
5540,0.708377,0.992188,1.000000
5541,0.709017,1.000000,1.000000
5542,0.708950,0.976562,0.984375
5543,0.709032,0.992188,0.992188
5544,0.708937,0.992188,0.992188
5545,0.707838,1.000000,1.000000
5546,0.708959,0.992188,0.992188
5547,0.709019,1.000000,1.000000
5548,0.708773,1.000000,1.000000
5549,0.709035,1.000000,1.000000
5550,0.708893,0.992188,0.992188
5551,0.708966,0.960938,0.968750
5552,0.708932,0.992188,1.000000
5553,0.709017,0.992188,0.992188
5554,0.708856,0.984375,0.984375
5555,0.708907,0.992188,0.992188
5556,0.708728,1.000000,1.000000
5557,0.708782,1.000000,1.000000
5558,0.708975,0.984375,0.992188
5559,0.708949,0.984375,0.984375
5560,0.708944,0.968750,0.984375
5561,0.709046,1.000000,1.000000
5562,0.708348,0.984375,0.984375
5563,0.709015,0.992188,0.992188
5564,0.708971,0.968750,0.984375
5565,0.708959,0.984375,0.984375
5566,0.708947,0.984375,0.992188
5567,0.708404,0.992188,0.992188
5568,0.708334,0.968750,0.984375
5569,0.707755,0.984375,0.992188
5570,0.707963,0.992188,0.992188
5571,0.708953,1.000000,1.000000
5572,0.708183,0.960938,0.968750
5573,0.708881,0.976562,0.984375
5574,0.708872,1.000000,1.000000
5575,0.709010,1.000000,1.000000
5576,0.709023,0.992188,0.992188
5577,0.708891,0.984375,0.984375
5578,0.708799,0.984375,0.984375
5579,0.709035,0.992188,0.992188
5580,0.708964,1.000000,1.000000
5581,0.708989,0.984375,0.984375
5582,0.708706,0.992188,1.000000
5583,0.708384,0.968750,0.984375
5584,0.708910,0.984375,0.992188
5585,0.708956,0.968750,0.984375
5586,0.708986,1.000000,1.000000
5587,0.709062,0.976562,0.984375
5588,0.708937,0.992188,0.992188
5589,0.708973,1.000000,1.000000
5590,0.708895,0.992188,0.992188
5591,0.708936,0.992188,0.992188
5592,0.708984,0.968750,0.968750
5593,0.708977,0.984375,0.992188
5594,0.709048,0.992188,0.992188
5595,0.708981,0.984375,0.984375
5596,0.708430,0.968750,0.984375
5597,0.708966,0.984375,0.984375
5598,0.708607,0.984375,0.984375
5599,0.709032,0.976562,0.984375
5600,0.708252,0.984375,0.992188
5601,0.708233,0.984375,0.984375
5602,0.708976,0.992188,0.992188
5603,0.708457,0.984375,0.992188
5604,0.708902,1.000000,1.000000
5605,0.709037,1.000000,1.000000
5606,0.709065,0.976562,0.984375
5607,0.708800,0.968750,0.984375
5608,0.708966,0.968750,0.992188
5609,0.709058,0.992188,1.000000
5610,0.708743,0.984375,0.992188
5611,0.708930,0.984375,1.000000
5612,0.708967,0.992188,0.992188
5613,0.708875,1.000000,1.000000
5614,0.708848,0.984375,0.992188
5615,0.708705,0.992188,0.992188
5616,0.708524,0.976562,0.984375
5617,0.709035,0.992188,0.992188
5618,0.708982,0.976562,0.984375
5619,0.708932,0.984375,0.984375
5620,0.708391,0.968750,0.984375
5621,0.708576,1.000000,1.000000
5622,0.709028,0.992188,0.992188
5623,0.708913,0.976562,0.984375
5624,0.708953,1.000000,1.000000
5625,0.708936,0.968750,0.984375
5626,0.708444,0.984375,0.992188
5627,0.709243,0.945312,0.945312
5628,0.708539,0.992188,1.000000
5629,0.708887,0.984375,0.992188
5630,0.708954,0.968750,0.976562
5631,0.708839,0.992188,1.000000
5632,0.709041,0.976562,0.984375
5633,0.708292,0.984375,0.984375
5634,0.709029,0.968750,0.984375
5635,0.708391,0.984375,0.992188
5636,0.708857,0.968750,0.984375
5637,0.708979,0.992188,0.992188
5638,0.708901,0.984375,0.984375
5639,0.708528,0.984375,1.000000
5640,0.709039,1.000000,1.000000
5641,0.709032,0.984375,0.984375
5642,0.709032,0.976562,0.984375
5643,0.708792,0.992188,0.992188
5644,0.707897,0.984375,0.984375
5645,0.708901,0.992188,1.000000
5646,0.708965,0.968750,0.968750
5647,0.708991,0.984375,0.992188
5648,0.708455,1.000000,1.000000
5649,0.708346,0.968750,0.976562
5650,0.708099,0.984375,0.984375
5651,0.709078,0.960938,0.984375
5652,0.708996,1.000000,1.000000
5653,0.708472,0.992188,0.992188
5654,0.708533,0.992188,1.000000
5655,0.708826,1.000000,1.000000
5656,0.709052,1.000000,1.000000
5657,0.708778,0.976562,0.992188
5658,0.708701,0.992188,1.000000
5659,0.709007,0.976562,1.000000
5660,0.708956,0.968750,0.992188
5661,0.708728,0.984375,0.984375
5662,0.708948,0.992188,0.992188
5663,0.708312,0.976562,0.992188
5664,0.708825,1.000000,1.000000
5665,0.708424,0.992188,1.000000
5666,0.709052,1.000000,1.000000
5667,0.709023,0.976562,0.992188
5668,0.708310,0.992188,1.000000
5669,0.708903,0.992188,0.992188
5670,0.708987,0.992188,1.000000
5671,0.708545,0.992188,0.992188
5672,0.708550,0.976562,0.992188
5673,0.709014,1.000000,1.000000
5674,0.709026,0.992188,1.000000
5675,0.708986,0.992188,1.000000
5676,0.709031,1.000000,1.000000
5677,0.708958,0.992188,1.000000
5678,0.707555,0.984375,0.984375
5679,0.708485,1.000000,1.000000
5680,0.709025,0.984375,0.992188
5681,0.708907,0.976562,0.984375
5682,0.708770,0.968750,0.992188
5683,0.709020,0.984375,0.984375
5684,0.708857,1.000000,1.000000
5685,0.709034,0.992188,1.000000
5686,0.708981,0.992188,1.000000
5687,0.708870,0.960938,0.984375
5688,0.708031,0.992188,0.992188
5689,0.708438,1.000000,1.000000
5690,0.708932,0.984375,0.992188
5691,0.708462,0.984375,0.992188
5692,0.708942,0.992188,1.000000
5693,0.708979,1.000000,1.000000
5694,0.708949,1.000000,1.000000
5695,0.709059,0.984375,0.992188
5696,0.708767,1.000000,1.000000
5697,0.708962,0.992188,0.992188
5698,0.709013,0.992188,0.992188
5699,0.708498,0.984375,0.984375
5700,0.709033,0.992188,1.000000
5701,0.709012,0.984375,0.984375
5702,0.709039,1.000000,1.000000
5703,0.709023,0.968750,0.976562
5704,0.708978,0.984375,0.992188
5705,0.708971,0.992188,0.992188
5706,0.708956,0.976562,0.976562
5707,0.708912,0.992188,0.992188
5708,0.708781,0.984375,0.992188
5709,0.708829,0.968750,0.984375
5710,0.708662,0.992188,0.992188
5711,0.709069,0.992188,0.992188
5712,0.708963,1.000000,1.000000
5713,0.708072,0.992188,0.992188
5714,0.708952,0.984375,0.984375
5715,0.709014,0.984375,0.992188
5716,0.709022,1.000000,1.000000
5717,0.708940,0.976562,0.992188
5718,0.708494,0.992188,0.992188
5719,0.708859,0.992188,0.992188
5720,0.709029,0.992188,1.000000
5721,0.709039,0.992188,0.992188
5722,0.709024,0.992188,0.992188
5723,0.708927,1.000000,1.000000
5724,0.708436,0.984375,0.992188
5725,0.708962,0.976562,0.984375
5726,0.709040,0.992188,0.992188
5727,0.708875,0.992188,0.992188
5728,0.708618,1.000000,1.000000
5729,0.708338,0.992188,0.992188
5730,0.708902,0.968750,0.976562
5731,0.708978,1.000000,1.000000
5732,0.709033,0.976562,0.984375
5733,0.707691,1.000000,1.000000
5734,0.709012,0.992188,0.992188
5735,0.708792,0.992188,1.000000
5736,0.708978,0.984375,0.984375
5737,0.708961,0.992188,0.992188
5738,0.708912,0.992188,0.992188
5739,0.708366,0.992188,0.992188
5740,0.709052,0.992188,1.000000
5741,0.708948,0.984375,0.992188
5742,0.709044,1.000000,1.000000
5743,0.709052,0.992188,0.992188
5744,0.708991,1.000000,1.000000
5745,0.708822,0.984375,0.992188
5746,0.709028,0.984375,0.992188
5747,0.708546,0.984375,0.984375
5748,0.708968,1.000000,1.000000
5749,0.708966,0.992188,0.992188
5750,0.708049,1.000000,1.000000
5751,0.709046,1.000000,1.000000
5752,0.708784,0.976562,0.984375
5753,0.708452,0.992188,1.000000
5754,0.709005,0.992188,1.000000
5755,0.709043,0.992188,0.992188
5756,0.708949,0.992188,0.992188
5757,0.708852,1.000000,1.000000
5758,0.709063,0.984375,0.992188
5759,0.708950,0.992188,0.992188
5760,0.709029,0.984375,0.984375
5761,0.708886,0.984375,0.984375
5762,0.708957,0.968750,0.984375
5763,0.708520,0.976562,0.984375
5764,0.709023,0.992188,1.000000
5765,0.709039,0.984375,0.984375
5766,0.709017,0.984375,0.984375
5767,0.709024,0.992188,0.992188
5768,0.708942,0.984375,0.984375
5769,0.707614,0.976562,0.984375
5770,0.708919,0.992188,0.992188
5771,0.709067,0.984375,0.984375
5772,0.708556,0.992188,0.992188
5773,0.708949,1.000000,1.000000
5774,0.707930,0.992188,0.992188
5775,0.709038,0.992188,1.000000
5776,0.708986,1.000000,1.000000
5777,0.709053,0.984375,0.992188
5778,0.708944,1.000000,1.000000
5779,0.708980,0.984375,0.992188
5780,0.708982,0.992188,1.000000
5781,0.708497,0.976562,0.976562
5782,0.708494,0.984375,0.984375
5783,0.709016,0.992188,0.992188
5784,0.708985,0.984375,0.992188
5785,0.709028,0.984375,0.992188
5786,0.709046,0.992188,1.000000
5787,0.708482,0.992188,0.992188
5788,0.709046,0.976562,0.984375
5789,0.709056,0.992188,1.000000
5790,0.709060,0.992188,0.992188
5791,0.709058,0.968750,0.984375
5792,0.707678,0.984375,0.992188
5793,0.708976,0.960938,0.968750
5794,0.708916,1.000000,1.000000
5795,0.709041,0.976562,0.992188
5796,0.708484,0.992188,0.992188
5797,0.708286,0.976562,0.984375
5798,0.708540,0.992188,0.992188
5799,0.709073,0.968750,0.976562
5800,0.709038,0.976562,0.984375
5801,0.708996,1.000000,1.000000
5802,0.709035,1.000000,1.000000
5803,0.707990,0.992188,1.000000
5804,0.708926,0.992188,0.992188
5805,0.708524,0.984375,0.992188
5806,0.708984,1.000000,1.000000
5807,0.708994,1.000000,1.000000
5808,0.708604,0.992188,1.000000
5809,0.708790,0.992188,0.992188
5810,0.708471,0.976562,0.992188
5811,0.708820,0.976562,0.976562
5812,0.709067,0.992188,1.000000
5813,0.708604,0.984375,0.984375
5814,0.709038,0.992188,0.992188
5815,0.709037,0.992188,0.992188
5816,0.708897,1.000000,1.000000
5817,0.708511,0.984375,0.984375
5818,0.709044,0.992188,1.000000
5819,0.709046,0.992188,0.992188
5820,0.708469,0.984375,0.984375
5821,0.709048,1.000000,1.000000
5822,0.709050,0.992188,1.000000
5823,0.708480,0.992188,0.992188
5824,0.708976,0.984375,0.992188
5825,0.709076,0.992188,0.992188
5826,0.708220,0.992188,0.992188
5827,0.708113,0.984375,0.992188
5828,0.709066,0.992188,0.992188
5829,0.708930,0.976562,0.976562
5830,0.709004,0.976562,0.984375
5831,0.708998,0.984375,1.000000
5832,0.708763,0.992188,0.992188
5833,0.708925,0.976562,0.984375
5834,0.709076,0.976562,0.992188
5835,0.708972,0.968750,0.968750
5836,0.708764,0.992188,1.000000
5837,0.708010,0.992188,0.992188
5838,0.708017,0.984375,0.984375
5839,0.708969,1.000000,1.000000
5840,0.706896,0.960938,0.976562
5841,0.708995,0.968750,0.984375
5842,0.708896,0.984375,0.992188
5843,0.708980,0.984375,0.992188
5844,0.708562,0.976562,0.992188
5845,0.708467,0.984375,0.992188
5846,0.709074,0.992188,0.992188
5847,0.709038,0.976562,0.984375
5848,0.708457,0.992188,1.000000
5849,0.707104,0.984375,0.992188
5850,0.708459,0.992188,1.000000
5851,0.709096,0.992188,0.992188
5852,0.709047,0.992188,0.992188
5853,0.708980,0.992188,0.992188
5854,0.709063,1.000000,1.000000
5855,0.709012,0.992188,1.000000
5856,0.708572,0.976562,0.992188
5857,0.708816,0.992188,0.992188
5858,0.709063,0.968750,0.976562
5859,0.708551,0.976562,0.984375
5860,0.708943,0.992188,0.992188
5861,0.708946,0.984375,0.992188
5862,0.709002,0.992188,0.992188
5863,0.708490,1.000000,1.000000
5864,0.708973,0.984375,0.984375
5865,0.709001,1.000000,1.000000
5866,0.709057,1.000000,1.000000
5867,0.708361,0.992188,0.992188
5868,0.709000,0.976562,0.992188
5869,0.709055,0.984375,0.992188
5870,0.709042,0.968750,0.976562
5871,0.708359,0.984375,0.992188
5872,0.708973,0.976562,0.976562
5873,0.708298,0.968750,0.984375
5874,0.707693,0.984375,0.984375
5875,0.709055,1.000000,1.000000
5876,0.709083,0.976562,1.000000
