step,mean_reward,valid_rate,triazole_rate
8014,0.972787,0.992188,1.000000
8015,0.972766,0.976562,0.976562
8016,0.972787,0.984375,0.984375
8017,0.972787,0.992188,0.992188
8018,0.972787,0.992188,0.992188
8019,0.972787,0.984375,0.984375
8020,0.972787,0.984375,0.992188
8021,0.972787,0.992188,0.992188
8022,0.972787,0.984375,0.984375
8023,0.972787,0.976562,0.976562
8024,0.972589,0.992188,0.992188
8025,0.972787,0.976562,0.976562
8026,0.972787,0.992188,0.992188
8027,0.972787,0.968750,0.968750
8028,0.972787,1.000000,1.000000
8029,0.972787,0.968750,0.968750
8030,0.972748,0.976562,0.976562
8031,0.972787,0.976562,0.976562
8032,0.972787,0.992188,0.992188
8033,0.972787,0.984375,0.992188
8034,0.972787,0.992188,1.000000
8035,0.972787,0.992188,0.992188
8036,0.972787,0.976562,0.976562
8037,0.972787,0.960938,0.968750
8038,0.972787,0.992188,0.992188
8039,0.972787,0.984375,1.000000
8040,0.972787,0.960938,0.968750
8041,0.972599,0.960938,0.968750
8042,0.972787,0.984375,0.984375
8043,0.972787,0.992188,0.992188
8044,0.972787,0.976562,0.976562
8045,0.972787,1.000000,1.000000
8046,0.972786,0.945312,0.953125
8047,0.972786,0.992188,0.992188
8048,0.972786,0.968750,0.976562
8049,0.972786,0.992188,1.000000
8050,0.972786,1.000000,1.000000
8051,0.972711,0.984375,0.984375
8052,0.972711,0.968750,0.968750
8053,0.972711,1.000000,1.000000
8054,0.972711,0.976562,0.976562
8055,0.972711,0.992188,0.992188
8056,0.972711,0.968750,0.968750
8057,0.972711,0.992188,0.992188
8058,0.972711,0.960938,0.960938
8059,0.972711,1.000000,1.000000
8060,0.972704,0.992188,0.992188
8061,0.972711,1.000000,1.000000
8062,0.972711,0.984375,0.992188
8063,0.972711,0.976562,0.976562
8064,0.972711,0.984375,0.984375
8065,0.972711,0.992188,0.992188
8066,0.972711,0.968750,0.968750
8067,0.972711,0.968750,0.968750
8068,0.972711,0.984375,0.992188
8069,0.972711,0.968750,0.968750
8070,0.972711,0.992188,0.992188
8071,0.972711,0.992188,0.992188
8072,0.972672,0.976562,0.976562
8073,0.972711,0.992188,0.992188
8074,0.972711,0.976562,0.976562
8075,0.972711,0.992188,1.000000
8076,0.972711,0.984375,0.984375
8077,0.972711,0.984375,0.992188
8078,0.972711,0.968750,0.968750
8079,0.972711,0.992188,0.992188
8080,0.972711,0.976562,0.984375
8081,0.972711,0.992188,0.992188
8082,0.972711,0.976562,0.976562
8083,0.972711,0.968750,0.968750
8084,0.972711,0.960938,0.960938
8085,0.972711,0.976562,0.976562
8086,0.972711,0.992188,0.992188
8087,0.972711,0.992188,0.992188
8088,0.972711,0.976562,0.976562
8089,0.972711,0.992188,0.992188
8090,0.972711,0.968750,0.968750
8091,0.972711,1.000000,1.000000
8092,0.972711,0.968750,0.968750
8093,0.972711,0.976562,0.976562
8094,0.972711,0.976562,0.976562
8095,0.972711,0.984375,0.984375
8096,0.972711,1.000000,1.000000
8097,0.972711,0.976562,0.976562
8098,0.972711,0.992188,0.992188
8099,0.972711,0.984375,0.984375
8100,0.972711,0.992188,0.992188
8101,0.972636,1.000000,1.000000
8102,0.972636,0.976562,0.976562
8103,0.972636,0.984375,0.984375
8104,0.972636,0.984375,0.984375
8105,0.972636,0.984375,0.984375
8106,0.972600,0.992188,0.992188
8107,0.972636,0.960938,0.960938
8108,0.972636,0.992188,0.992188
8109,0.972629,0.992188,0.992188
8110,0.972636,0.960938,0.960938
8111,0.972636,0.968750,0.968750
8112,0.972636,0.976562,0.984375
8113,0.972597,0.984375,0.984375
8114,0.972636,1.000000,1.000000
8115,0.972596,0.968750,0.968750
8116,0.972636,0.992188,0.992188
8117,0.972636,0.984375,0.984375
8118,0.972636,1.000000,1.000000
8119,0.972636,0.960938,0.968750
8120,0.972636,0.976562,0.976562
8121,0.972636,0.984375,0.984375
8122,0.972614,0.968750,0.968750
8123,0.972471,0.968750,0.968750
8124,0.972636,0.976562,0.976562
8125,0.972636,0.984375,0.984375
8126,0.972636,0.968750,0.968750
8127,0.972636,0.976562,0.976562
8128,0.972636,1.000000,1.000000
8129,0.972636,0.992188,0.992188
8130,0.972636,0.976562,0.976562
8131,0.972636,1.000000,1.000000
8132,0.972636,0.992188,0.992188
8133,0.972473,0.984375,0.984375
8134,0.971787,0.984375,0.984375
8135,0.972637,0.992188,0.992188
8136,0.972638,0.976562,0.976562
8137,0.972639,0.992188,0.992188
8138,0.972640,0.984375,0.984375
8139,0.972640,0.968750,0.968750
8140,0.972641,0.968750,0.968750
8141,0.972641,0.984375,0.984375
8142,0.972642,0.992188,0.992188
8143,0.972642,0.976562,0.976562
8144,0.972603,0.968750,0.968750
8145,0.972643,0.968750,0.968750
8146,0.972643,0.992188,0.992188
8147,0.972644,0.960938,0.960938
8148,0.972644,0.984375,0.992188
8149,0.972644,0.976562,0.976562
8150,0.972644,0.976562,0.976562
8151,0.972570,0.992188,0.992188
8152,0.972549,0.984375,0.984375
8153,0.972570,0.992188,0.992188
8154,0.972570,0.968750,0.968750
8155,0.972570,0.984375,0.984375
8156,0.972570,0.992188,0.992188
8157,0.972570,0.976562,0.976562
8158,0.972571,1.000000,1.000000
8159,0.972571,0.968750,0.968750
8160,0.972571,0.960938,0.960938
8161,0.972571,0.984375,0.984375
8162,0.972571,0.984375,0.984375
8163,0.972571,0.960938,0.960938
8164,0.972571,0.976562,0.984375
8165,0.972571,0.992188,1.000000
8166,0.972571,0.976562,0.976562
8167,0.972571,0.984375,0.984375
8168,0.972571,0.992188,0.992188
8169,0.972571,0.984375,0.992188
8170,0.972571,0.960938,0.976562
8171,0.972571,1.000000,1.000000
8172,0.972571,0.968750,0.968750
8173,0.972571,0.976562,0.976562
8174,0.972571,1.000000,1.000000
8175,0.972571,0.984375,0.984375
8176,0.972571,0.976562,0.976562
8177,0.972571,1.000000,1.000000
8178,0.972571,0.984375,0.984375
8179,0.972571,0.976562,0.976562
8180,0.972571,0.976562,0.976562
8181,0.972571,0.968750,0.968750
8182,0.972571,0.992188,1.000000
8183,0.972571,0.960938,0.968750
8184,0.972565,0.992188,0.992188
8185,0.972571,0.992188,0.992188
8186,0.972571,0.992188,0.992188
8187,0.972571,1.000000,1.000000
8188,0.972571,1.000000,1.000000
8189,0.972565,1.000000,1.000000
8190,0.972572,0.984375,0.984375
8191,0.972572,0.976562,0.976562
8192,0.972572,0.984375,0.992188
8193,0.972571,0.992188,0.992188
8194,0.972572,0.976562,0.976562
8195,0.972572,0.976562,0.976562
8196,0.972571,0.992188,0.992188
8197,0.972535,0.992188,0.992188
8198,0.972571,0.945312,0.945312
8199,0.972410,0.992188,0.992188
8200,0.972535,0.984375,0.984375
8201,0.972497,0.960938,0.960938
8202,0.972497,0.968750,0.968750
8203,0.972496,0.960938,0.960938
8204,0.972496,0.984375,0.984375
8205,0.964788,0.992188,0.992188
8206,0.972492,0.992188,0.992188
8207,0.972488,0.984375,0.984375
8208,0.972484,0.992188,0.992188
8209,0.972481,0.992188,0.992188
8210,0.972478,0.992188,0.992188
8211,0.972476,0.992188,0.992188
8212,0.972473,0.968750,0.976562
8213,0.972471,0.984375,0.984375
8214,0.972469,0.976562,0.976562
8215,0.972468,0.976562,0.984375
8216,0.972466,0.984375,0.984375
8217,0.972465,0.984375,0.984375
8218,0.972463,1.000000,1.000000
8219,0.972462,0.984375,0.984375
8220,0.972455,0.976562,0.976562
8221,0.972461,0.984375,0.984375
8222,0.972460,0.992188,0.992188
8223,0.972459,0.960938,0.960938
8224,0.972458,0.992188,0.992188
8225,0.972458,0.984375,0.984375
8226,0.972457,0.960938,0.968750
8227,0.972457,0.992188,0.992188
8228,0.972456,0.976562,0.984375
8229,0.972456,0.968750,0.976562
8230,0.972455,0.968750,0.968750
8231,0.972455,0.992188,0.992188
8232,0.972455,0.960938,0.960938
8233,0.972454,0.992188,0.992188
8234,0.972454,0.976562,0.976562
8235,0.972454,0.992188,0.992188
8236,0.972365,0.984375,0.992188
8237,0.972474,0.960938,0.968750
8238,0.972454,0.984375,0.984375
8239,0.972453,0.984375,0.984375
8240,0.972453,0.968750,0.976562
8241,0.972453,0.992188,0.992188
8242,0.972453,0.976562,0.976562
8243,0.972453,0.976562,0.976562
8244,0.972453,0.992188,0.992188
8245,0.972453,1.000000,1.000000
8246,0.972453,0.976562,0.992188
8247,0.972453,0.992188,0.992188
8248,0.972453,1.000000,1.000000
8249,0.972473,0.984375,0.992188
8250,0.972431,0.992188,1.000000
8251,0.972377,0.992188,1.000000
8252,0.972377,0.992188,1.000000
8253,0.972377,1.000000,1.000000
8254,0.972377,0.984375,0.984375
8255,0.972377,0.984375,0.992188
8256,0.972377,0.984375,0.984375
8257,0.972377,0.992188,0.992188
8258,0.972398,0.984375,0.992188
8259,0.972377,0.992188,0.992188
8260,0.972377,0.945312,0.945312
8261,0.972377,0.976562,0.976562
8262,0.972255,1.000000,1.000000
8263,0.972377,0.976562,0.976562
8264,0.972377,0.984375,0.984375
8265,0.972377,0.984375,0.992188
8266,0.972377,0.953125,0.960938
8267,0.972377,0.960938,0.968750
8268,0.972377,0.953125,0.960938
8269,0.972378,0.984375,0.992188
8270,0.972377,1.000000,1.000000
8271,0.972378,0.976562,0.976562
8272,0.972377,0.992188,0.992188
8273,0.972378,0.976562,0.976562
8274,0.972378,1.000000,1.000000
8275,0.972377,0.960938,0.960938
8276,0.972378,1.000000,1.000000
8277,0.972378,0.976562,0.976562
8278,0.972387,0.976562,0.976562
8279,0.972378,0.968750,0.984375
8280,0.972378,0.976562,0.976562
8281,0.972378,0.984375,0.992188
8282,0.972377,0.960938,0.960938
8283,0.972378,0.976562,0.976562
8284,0.972378,0.976562,0.976562
8285,0.972377,0.968750,0.976562
8286,0.972378,0.984375,0.992188
8287,0.972378,0.984375,0.984375
8288,0.972378,0.984375,0.984375
8289,0.972378,0.984375,0.984375
8290,0.972307,0.984375,0.984375
8291,0.972378,0.976562,0.976562
8292,0.972378,0.976562,0.976562
8293,0.972378,0.984375,0.992188
8294,0.972339,0.984375,0.992188
8295,0.972400,1.000000,1.000000
8296,0.972378,0.984375,0.984375
8297,0.972378,0.992188,0.992188
8298,0.972170,0.968750,0.968750
8299,0.972377,0.968750,0.968750
8300,0.972377,0.992188,0.992188
8301,0.972303,0.960938,0.960938
8302,0.972303,1.000000,1.000000
8303,0.972080,1.000000,1.000000
8304,0.972302,1.000000,1.000000
8305,0.972302,0.984375,0.992188
8306,0.972302,0.992188,0.992188
8307,0.972302,0.992188,0.992188
8308,0.972302,1.000000,1.000000
8309,0.972302,0.976562,0.976562
8310,0.972280,0.976562,0.976562
8311,0.972302,0.968750,0.976562
8312,0.972263,0.992188,0.992188
8313,0.972302,0.984375,0.984375
8314,0.972302,1.000000,1.000000
8315,0.972302,0.976562,0.984375
8316,0.972302,0.992188,0.992188
8317,0.972170,0.984375,0.984375
8318,0.972301,1.000000,1.000000
8319,0.972301,0.992188,1.000000
8320,0.972301,0.976562,0.976562
8321,0.972301,0.984375,0.984375
8322,0.972301,0.976562,0.976562
8323,0.972301,0.984375,0.984375
8324,0.972295,0.976562,0.976562
8325,0.972301,0.984375,0.992188
8326,0.972301,1.000000,1.000000
8327,0.972301,0.976562,0.976562
8328,0.972301,0.984375,0.984375
8329,0.972301,0.984375,0.984375
8330,0.972279,0.976562,0.984375
8331,0.972301,0.992188,0.992188
8332,0.972301,0.984375,0.984375
8333,0.972301,1.000000,1.000000
8334,0.972301,0.976562,0.976562
8335,0.972301,0.984375,0.992188
8336,0.972301,0.984375,0.984375
8337,0.972301,0.984375,0.984375
8338,0.972321,0.992188,0.992188
8339,0.972301,0.992188,0.992188
8340,0.972301,0.968750,0.968750
8341,0.972301,0.984375,0.984375
8342,0.972301,0.984375,0.984375
8343,0.972301,0.968750,0.976562
8344,0.972097,0.992188,0.992188
8345,0.972301,0.984375,0.992188
8346,0.972301,0.984375,0.984375
8347,0.972301,0.976562,0.976562
8348,0.972301,0.976562,0.976562
8349,0.972301,0.984375,0.984375
8350,0.972301,0.960938,0.968750
8351,0.972226,0.968750,0.968750
8352,0.972226,0.984375,0.984375
8353,0.972205,0.992188,1.000000
8354,0.972226,0.968750,0.968750
8355,0.972226,0.984375,0.984375
8356,0.972226,1.000000,1.000000
8357,0.972226,0.984375,0.984375
8358,0.972226,0.976562,0.976562
8359,0.972226,0.992188,0.992188
8360,0.972020,0.984375,0.984375
8361,0.972226,0.984375,0.984375
8362,0.972226,0.992188,0.992188
8363,0.972017,0.968750,0.968750
8364,0.972226,1.000000,1.000000
8365,0.972226,0.984375,0.984375
8366,0.972226,0.984375,0.992188
8367,0.972226,1.000000,1.000000
8368,0.972226,0.992188,0.992188
8369,0.972226,0.992188,0.992188
8370,0.972226,0.976562,0.976562
8371,0.972226,1.000000,1.000000
8372,0.972226,0.984375,0.984375
8373,0.972226,0.984375,0.984375
8374,0.972226,0.968750,0.968750
8375,0.972060,0.976562,0.976562
8376,0.972226,0.976562,0.984375
8377,0.972226,0.984375,0.984375
8378,0.972226,0.960938,0.976562
8379,0.972226,1.000000,1.000000
8380,0.972226,1.000000,1.000000
8381,0.972226,0.984375,0.984375
8382,0.972226,0.984375,0.984375
8383,0.972187,0.992188,1.000000
8384,0.972226,0.992188,0.992188
8385,0.972226,0.984375,0.984375
8386,0.972226,0.984375,0.992188
8387,0.972226,0.992188,0.992188
8388,0.972226,0.992188,0.992188
8389,0.972226,0.976562,0.984375
8390,0.972226,0.976562,0.976562
8391,0.972226,0.968750,0.968750
8392,0.972226,1.000000,1.000000
8393,0.972226,0.976562,0.984375
8394,0.972226,0.968750,0.976562
8395,0.972226,0.976562,0.976562
8396,0.972226,0.968750,0.968750
8397,0.972226,0.976562,0.992188
8398,0.972226,0.976562,0.976562
8399,0.972226,0.984375,0.984375
8400,0.972226,0.992188,0.992188
8401,0.972121,0.960938,0.968750
8402,0.972121,0.960938,0.968750
8403,0.972121,0.984375,0.984375
8404,0.972121,0.976562,0.976562
8405,0.972091,0.992188,0.992188
8406,0.972121,0.992188,0.992188
8407,0.971871,0.968750,0.968750
8408,0.971892,0.984375,0.992188
8409,0.972121,0.992188,0.992188
8410,0.972121,1.000000,1.000000
8411,0.972121,0.984375,0.984375
8412,0.972121,0.984375,0.984375
8413,0.972121,0.992188,0.992188
8414,0.972121,0.976562,0.976562
8415,0.972100,0.984375,0.984375
8416,0.972121,0.992188,0.992188
8417,0.972099,0.992188,0.992188
8418,0.972121,1.000000,1.000000
8419,0.972121,0.960938,0.968750
8420,0.972121,0.976562,0.976562
8421,0.972121,0.976562,0.976562
8422,0.972121,0.984375,0.992188
8423,0.972121,0.984375,0.984375
8424,0.972121,0.992188,0.992188
8425,0.972121,0.992188,0.992188
8426,0.972121,0.992188,1.000000
8427,0.972121,0.992188,0.992188
8428,0.972121,0.984375,0.984375
8429,0.972121,0.992188,0.992188
8430,0.972121,0.992188,0.992188
8431,0.972121,0.984375,0.984375
8432,0.972083,0.976562,0.976562
8433,0.972121,0.960938,0.960938
8434,0.972121,0.976562,0.984375
8435,0.972121,0.992188,0.992188
8436,0.972121,0.960938,0.960938
8437,0.972121,0.968750,0.968750
8438,0.972140,0.976562,0.976562
8439,0.972121,0.976562,0.976562
8440,0.972121,1.000000,1.000000
8441,0.972141,0.976562,0.976562
8442,0.972121,0.984375,0.984375
8443,0.972121,0.976562,0.984375
8444,0.971916,0.992188,0.992188
8445,0.972121,0.945312,0.960938
8446,0.972121,0.992188,0.992188
8447,0.972121,0.984375,0.984375
8448,0.972120,0.960938,0.960938
8449,0.972121,0.984375,0.984375
8450,0.972121,1.000000,1.000000
8451,0.972046,0.992188,0.992188
8452,0.972046,1.000000,1.000000
8453,0.972024,0.992188,0.992188
8454,0.972046,0.992188,0.992188
8455,0.972046,0.976562,0.984375
8456,0.972046,0.976562,0.984375
8457,0.972017,0.992188,1.000000
8458,0.972066,0.992188,1.000000
8459,0.972046,0.992188,0.992188
8460,0.972046,0.992188,0.992188
8461,0.972046,0.992188,0.992188
8462,0.972046,1.000000,1.000000
8463,0.972046,0.976562,0.976562
8464,0.972046,0.984375,0.984375
8465,0.972046,0.984375,0.984375
8466,0.972046,0.984375,0.984375
8467,0.972046,0.976562,0.992188
8468,0.972046,0.984375,0.984375
8469,0.972046,0.984375,0.984375
8470,0.972046,1.000000,1.000000
8471,0.972046,0.968750,0.968750
8472,0.972046,0.984375,0.984375
8473,0.972046,0.984375,0.992188
8474,0.972046,0.992188,0.992188
8475,0.972046,0.984375,0.992188
8476,0.972007,0.976562,0.984375
8477,0.972046,0.992188,0.992188
8478,0.972046,1.000000,1.000000
8479,0.972046,0.976562,0.976562
8480,0.972046,0.992188,0.992188
8481,0.972046,0.976562,0.976562
8482,0.972046,0.984375,0.984375
8483,0.972006,0.976562,0.984375
8484,0.972006,0.968750,0.968750
8485,0.972046,0.984375,0.984375
8486,0.972046,0.992188,0.992188
8487,0.971854,0.968750,0.976562
8488,0.972046,0.992188,0.992188
8489,0.972046,0.976562,0.976562
8490,0.972046,0.984375,0.992188
8491,0.972045,1.000000,1.000000
8492,0.972054,0.992188,0.992188
8493,0.972045,0.968750,0.976562
8494,0.972047,0.984375,0.984375
8495,0.972045,0.968750,0.968750
8496,0.972045,0.976562,0.976562
8497,0.972045,0.945312,0.945312
8498,0.972045,0.992188,0.992188
8499,0.972045,0.992188,0.992188
8500,0.972045,0.984375,0.984375
8501,0.971970,0.992188,0.992188
8502,0.971970,0.984375,0.984375
8503,0.971970,0.960938,0.968750
8504,0.971970,1.000000,1.000000
8505,0.971970,1.000000,1.000000
8506,0.971970,0.992188,0.992188
8507,0.971970,0.976562,0.984375
8508,0.971991,0.968750,0.968750
8509,0.971970,1.000000,1.000000
8510,0.971970,0.984375,0.984375
8511,0.971929,0.960938,0.960938
8512,0.971970,0.992188,0.992188
8513,0.971970,0.992188,0.992188
8514,0.971970,0.992188,1.000000
8515,0.971970,0.984375,0.984375
8516,0.971970,0.960938,0.976562
8517,0.971970,0.984375,0.984375
8518,0.971970,0.984375,0.984375
8519,0.971970,1.000000,1.000000
8520,0.971970,0.984375,0.984375
8521,0.971764,0.992188,1.000000
8522,0.971970,0.992188,0.992188
8523,0.971970,0.984375,0.984375
8524,0.971970,0.984375,0.984375
8525,0.971970,0.992188,0.992188
8526,0.971970,0.992188,0.992188
8527,0.971933,0.976562,0.976562
8528,0.971970,0.976562,0.976562
8529,0.971970,0.992188,0.992188
8530,0.971970,0.960938,0.968750
8531,0.971970,0.984375,0.984375
8532,0.971964,0.976562,0.984375
8533,0.971970,0.984375,0.992188
8534,0.971934,0.992188,0.992188
8535,0.971845,0.992188,0.992188
8536,0.971970,0.984375,0.992188
8537,0.971970,0.984375,0.984375
8538,0.971971,0.992188,0.992188
8539,0.971931,1.000000,1.000000
8540,0.971971,1.000000,1.000000
8541,0.971971,0.992188,0.992188
8542,0.971971,0.960938,0.960938
8543,0.971971,0.992188,0.992188
8544,0.971971,0.976562,0.976562
8545,0.971971,0.992188,0.992188
8546,0.971971,0.968750,0.968750
8547,0.971971,0.992188,0.992188
8548,0.971768,1.000000,1.000000
8549,0.971971,0.992188,0.992188
8550,0.971933,0.968750,0.976562
8551,0.971896,0.984375,0.984375
8552,0.971896,0.984375,0.984375
8553,0.971896,1.000000,1.000000
8554,0.971896,1.000000,1.000000
8555,0.971896,0.953125,0.953125
8556,0.971896,0.992188,0.992188
8557,0.971896,0.968750,0.968750
8558,0.971896,0.976562,0.984375
8559,0.971896,0.937500,0.945312
8560,0.971896,0.992188,0.992188
8561,0.971896,0.992188,0.992188
8562,0.971889,0.984375,0.992188
8563,0.971896,0.992188,0.992188
8564,0.971896,0.976562,0.984375
8565,0.971896,0.992188,1.000000
8566,0.971896,0.960938,0.976562
8567,0.971896,0.984375,0.984375
8568,0.971896,0.984375,0.984375
8569,0.971896,0.976562,0.976562
8570,0.971896,0.992188,0.992188
8571,0.971896,0.984375,0.984375
8572,0.971896,0.953125,0.960938
8573,0.971896,0.984375,0.984375
8574,0.971896,1.000000,1.000000
8575,0.971896,0.976562,0.976562
8576,0.971648,0.976562,0.976562
8577,0.971893,0.992188,0.992188
8578,0.971896,0.960938,0.960938
8579,0.971896,1.000000,1.000000
8580,0.971896,0.992188,0.992188
8581,0.971896,0.976562,0.976562
8582,0.971896,1.000000,1.000000
8583,0.971896,0.976562,0.984375
8584,0.971896,0.992188,0.992188
8585,0.971896,0.984375,0.984375
8586,0.971896,0.984375,0.984375
8587,0.971896,0.984375,0.984375
8588,0.971896,0.984375,0.984375
8589,0.971896,0.976562,0.976562
8590,0.971896,0.992188,0.992188
8591,0.971896,0.992188,0.992188
8592,0.971896,0.984375,0.984375
8593,0.971896,1.000000,1.000000
8594,0.971896,1.000000,1.000000
8595,0.971896,0.960938,0.968750
8596,0.971710,0.992188,0.992188
8597,0.971896,0.984375,0.984375
8598,0.971906,0.984375,0.984375
8599,0.971896,0.976562,0.976562
8600,0.971896,0.992188,0.992188
8601,0.971821,0.953125,0.960938
8602,0.971821,1.000000,1.000000
8603,0.971821,1.000000,1.000000
8604,0.971821,0.992188,0.992188
8605,0.971821,0.953125,0.953125
8606,0.971725,1.000000,1.000000
8607,0.971821,0.976562,0.984375
8608,0.971821,1.000000,1.000000
8609,0.971821,0.968750,0.968750
8610,0.971580,0.945312,0.945312
8611,0.971821,0.976562,0.976562
8612,0.971821,0.953125,0.953125
8613,0.971821,1.000000,1.000000
8614,0.971821,0.984375,0.984375
8615,0.971821,0.992188,0.992188
8616,0.971821,0.968750,0.968750
8617,0.971806,0.992188,0.992188
8618,0.971821,0.992188,0.992188
8619,0.971821,0.992188,0.992188
8620,0.971821,0.992188,0.992188
8621,0.971821,0.968750,0.976562
8622,0.971615,1.000000,1.000000
8623,0.971821,0.992188,0.992188
8624,0.971821,0.984375,0.984375
8625,0.971821,0.984375,0.984375
8626,0.971821,0.992188,0.992188
8627,0.971821,0.992188,1.000000
8628,0.971821,0.976562,0.976562
8629,0.971821,0.984375,0.984375
8630,0.971821,0.992188,0.992188
8631,0.971821,0.968750,0.976562
8632,0.971821,0.960938,0.960938
8633,0.971821,0.976562,0.984375
8634,0.971821,0.968750,0.968750
8635,0.971821,0.968750,0.968750
8636,0.971821,0.992188,0.992188
8637,0.971821,0.976562,0.976562
8638,0.964102,0.984375,0.984375
8639,0.971834,0.984375,0.984375
8640,0.971834,0.992188,0.992188
8641,0.971839,0.968750,0.976562
8642,0.971844,0.976562,0.976562
8643,0.971848,0.976562,0.976562
8644,0.971852,0.968750,0.976562
8645,0.971855,0.984375,0.992188
8646,0.971859,0.953125,0.953125
8647,0.971861,0.960938,0.960938
8648,0.971864,0.976562,0.976562
8649,0.971804,0.992188,0.992188
8650,0.971868,0.976562,0.976562
8651,0.971795,0.992188,0.992188
8652,0.971797,0.992188,0.992188
8653,0.971757,0.984375,0.984375
8654,0.971799,0.968750,0.968750
8655,0.971801,0.984375,0.984375
8656,0.971802,0.976562,0.976562
8657,0.971802,0.945312,0.945312
8658,0.971803,0.992188,0.992188
8659,0.971804,0.976562,0.976562
8660,0.971805,0.960938,0.960938
8661,0.971765,0.976562,0.976562
8662,0.971806,0.984375,0.984375
8663,0.971806,0.992188,1.000000
8664,0.971806,0.953125,0.953125
8665,0.971806,0.953125,0.953125
8666,0.971807,1.000000,1.000000
8667,0.971807,0.968750,0.968750
8668,0.971785,0.960938,0.960938
8669,0.971807,0.992188,0.992188
8670,0.971591,0.953125,0.953125
8671,0.971808,0.976562,0.976562
8672,0.971808,0.968750,0.968750
8673,0.971808,0.992188,0.992188
8674,0.971808,0.968750,0.968750
8675,0.971808,0.984375,0.984375
8676,0.971808,0.984375,0.984375
8677,0.971808,0.992188,0.992188
8678,0.971808,0.992188,0.992188
8679,0.971808,0.984375,0.984375
8680,0.971808,0.984375,0.984375
8681,0.971786,0.976562,0.976562
8682,0.971808,0.960938,0.960938
8683,0.971808,0.968750,0.968750
8684,0.971808,0.976562,0.976562
8685,0.971808,0.992188,0.992188
8686,0.971808,0.976562,0.976562
8687,0.971808,0.968750,0.968750
8688,0.971808,0.960938,0.960938
8689,0.971808,0.953125,0.953125
8690,0.971808,0.992188,0.992188
8691,0.971808,0.976562,0.976562
8692,0.971808,0.984375,0.984375
8693,0.971808,0.945312,0.945312
8694,0.971808,0.968750,0.968750
8695,0.971808,0.992188,0.992188
8696,0.971808,0.976562,0.976562
8697,0.971808,0.968750,0.976562
8698,0.971808,0.976562,0.984375
8699,0.971808,0.960938,0.960938
8700,0.971808,0.968750,0.976562
8701,0.971711,0.976562,0.976562
8702,0.971733,0.960938,0.960938
8703,0.971733,0.984375,0.984375
8704,0.971733,0.976562,0.976562
8705,0.971733,0.992188,0.992188
8706,0.971733,0.968750,0.968750
8707,0.971733,0.984375,0.984375
8708,0.971733,0.976562,0.984375
8709,0.971733,0.960938,0.960938
8710,0.971733,0.960938,0.960938
8711,0.971733,0.953125,0.960938
8712,0.971733,0.984375,0.984375
8713,0.971733,0.968750,0.968750
8714,0.971733,0.992188,0.992188
8715,0.971733,0.984375,0.984375
8716,0.971565,0.984375,0.984375
8717,0.971733,0.976562,0.984375
8718,0.971733,0.992188,0.992188
8719,0.971733,0.992188,0.992188
8720,0.971733,0.984375,0.992188
8721,0.971733,0.960938,0.968750
8722,0.971733,0.976562,0.976562
8723,0.971733,0.968750,0.968750
8724,0.971733,0.992188,0.992188
8725,0.971733,0.976562,0.976562
8726,0.971733,0.976562,0.976562
8727,0.971733,0.937500,0.937500
8728,0.971733,0.976562,0.976562
8729,0.971733,0.968750,0.976562
8730,0.971733,0.992188,0.992188
8731,0.971733,0.976562,0.976562
8732,0.971703,0.968750,0.976562
8733,0.971733,0.968750,0.968750
8734,0.971669,0.976562,0.984375
8735,0.971733,0.984375,0.984375
8736,0.971739,0.968750,0.968750
8737,0.971733,0.976562,0.976562
8738,0.971733,0.960938,0.960938
8739,0.971733,0.968750,0.968750
8740,0.971733,0.960938,0.960938
8741,0.971733,0.968750,0.968750
8742,0.971733,0.992188,0.992188
8743,0.971733,0.968750,0.968750
8744,0.971733,0.992188,0.992188
8745,0.971733,0.953125,0.953125
8746,0.971733,0.992188,0.992188
8747,0.971733,0.960938,0.960938
8748,0.971733,0.976562,0.976562
8749,0.971733,0.976562,0.976562
8750,0.971521,0.976562,0.976562
8751,0.971658,0.976562,0.976562
8752,0.971658,0.960938,0.960938
8753,0.971658,0.984375,0.992188
8754,0.971658,0.960938,0.960938
8755,0.971658,0.992188,0.992188
8756,0.971667,0.992188,0.992188
8757,0.971658,1.000000,1.000000
8758,0.971658,0.984375,0.984375
8759,0.971658,0.953125,0.953125
8760,0.971658,0.984375,0.984375
8761,0.971658,0.992188,0.992188
8762,0.971656,0.992188,0.992188
8763,0.971658,0.968750,0.968750
8764,0.971658,0.968750,0.968750
8765,0.971658,0.968750,0.968750
8766,0.971658,0.984375,0.992188
8767,0.971659,0.984375,0.984375
8768,0.971658,0.945312,0.953125
8769,0.971614,0.976562,0.976562
8770,0.971659,0.976562,0.976562
8771,0.971658,0.953125,0.953125
8772,0.971659,0.976562,0.976562
8773,0.971659,0.945312,0.945312
8774,0.971659,0.984375,0.984375
8775,0.971659,0.968750,0.968750
8776,0.971659,0.968750,0.968750
8777,0.971659,0.976562,0.984375
8778,0.971659,0.984375,0.984375
8779,0.971659,0.984375,0.984375
8780,0.971659,0.968750,0.968750
8781,0.971659,0.976562,0.984375
8782,0.971659,0.976562,0.976562
8783,0.971659,0.984375,0.984375
8784,0.971659,0.976562,0.976562
8785,0.971659,0.968750,0.968750
8786,0.971659,0.976562,0.976562
8787,0.971659,0.992188,0.992188
8788,0.971659,0.984375,0.984375
8789,0.971659,0.976562,0.976562
